,settlementDate,settlementPeriod,systemSellPrice,systemBuyPrice,netImbalanceVolume
9108,2024-04-07,37,81.4,81.4,174.22272222222222
9109,2024-04-07,38,81.4,81.4,101.78476190476191
9110,2024-04-07,39,81.4,81.4,185.39214285714286
9111,2024-04-07,40,81.5,81.5,279.0592309920635
9112,2024-04-07,41,82.9,82.9,491.98224242424243
9113,2024-04-07,42,84.5,84.5,662.3382638888888
9114,2024-04-07,43,87.0,87.0,997.8055416666666
9115,2024-04-07,44,82.9,82.9,519.347122605364
9116,2024-04-07,45,81.5,81.5,221.9364813491011
9117,2024-04-07,46,75.0,75.0,22.863175819892472
9118,2024-04-07,47,38.7,38.7,-10.151584074074075
9119,2024-04-07,48,75.0,75.0,35.426563141534395
9120,2024-04-08,1,72.0,72.0,37.761928988095235
9121,2024-04-08,2,26.96,26.96,-188.29458701912026
9122,2024-04-08,3,-25.11,-25.11,-449.95772222222223
9123,2024-04-08,4,0.0,0.0,-297.0041535539216
9124,2024-04-08,5,-8.9,-8.9,-241.45728375
9125,2024-04-08,6,5.672933333333333,5.672933333333333,-259.385
9126,2024-04-08,7,16.04,16.04,-282.6903703703704
9127,2024-04-08,8,33.44341982666667,33.44341982666667,-158.56190115740742
9128,2024-04-08,9,23.598510874338384,23.598510874338384,-183.2646706881313
9129,2024-04-08,10,14.22,14.22,-291.0233333333333
9130,2024-04-08,11,33.2504,33.2504,-329.1904798512929
9131,2024-04-08,12,34.4,34.4,-330.394
9132,2024-04-08,13,51.69,51.69,-203.13357690897877
9133,2024-04-08,14,0.0,0.0,-259.88428228692874
9134,2024-04-08,15,30.0,30.0,-232.66793515736714
9135,2024-04-08,16,82.5,82.5,181.99209411075037
9136,2024-04-08,17,82.5,82.5,189.52743141088303
9137,2024-04-08,18,85.0,85.0,460.4339869993034
9138,2024-04-08,19,82.5,82.5,22.151041221632877
9139,2024-04-08,20,40.0,40.0,-169.8383396731524
9140,2024-04-08,21,40.0,40.0,-468.66110224900547
9141,2024-04-08,22,40.0,40.0,-526.5270346789785
9142,2024-04-08,23,31.05,31.05,-767.3730487373253
9143,2024-04-08,24,31.05,31.05,-917.3460852912087
9144,2024-04-08,25,34.92,34.92,-456.85251857142856
9145,2024-04-08,26,41.0,41.0,-770.645959047619
9146,2024-04-08,27,41.0,41.0,-734.8378305555556
9147,2024-04-08,28,37.46,37.46,-602.7503020542505
9148,2024-04-08,29,34.92,34.92,-615.594873313492
9149,2024-04-08,30,35.0,35.0,-500.18964735653236
9150,2024-04-08,31,41.11,41.11,-390.83311994227995
9151,2024-04-08,32,37.46,37.46,-542.4852843345193
9152,2024-04-08,33,41.53,41.53,-301.16132395382397
9153,2024-04-08,34,46.0,46.0,-64.4520788510101
9154,2024-04-08,35,110.0,110.0,157.26166699604744
9155,2024-04-08,36,112.0,112.0,173.36991666666665
9156,2024-04-08,37,115.0,115.0,203.75555805555555
9157,2024-04-08,38,115.0,115.0,217.79466166666666
9158,2024-04-08,39,115.0,115.0,362.1855586805556
9159,2024-04-08,40,115.0,115.0,614.9116792929293
9160,2024-04-08,41,112.0,112.0,546.0551944444444
9161,2024-04-08,42,110.0,110.0,360.8177969941246
9162,2024-04-08,43,87.5,87.5,44.74024376647901
9163,2024-04-08,44,85.0,85.0,352.4996247149123
9164,2024-04-08,45,92.0,92.0,181.35361111111112
9165,2024-04-08,46,47.0,47.0,-15.311111111111112
9166,2024-04-08,47,54.18,54.18,-166.9402319952262
9167,2024-04-08,48,47.01,47.01,-361.6497029755778
9168,2024-04-09,1,40.5,40.5,-388.3103703703704
9169,2024-04-09,2,39.55019607843137,39.55019607843137,-513.8893518518519
9170,2024-04-09,3,32.52,32.52,-525.9589285714286
9171,2024-04-09,4,33.23,33.23,-475.4381313131313
9172,2024-04-09,5,25.62,25.62,-558.2387617929293
9173,2024-04-09,6,25.62,25.62,-563.7823015873016
9174,2024-04-09,7,0.0,0.0,-340.64679325396827
9175,2024-04-09,8,0.66,0.66,-253.36666666666667
9176,2024-04-09,9,9.82,9.82,-251.95278319444444
9177,2024-04-09,10,-0.54,-0.54,-597.9666666666667
9178,2024-04-09,11,0.0,0.0,-688.5166666666667
9179,2024-04-09,12,-0.62,-0.62,-682.5565476190476
9180,2024-04-09,13,1.67,1.67,-665.3822397222223
9181,2024-04-09,14,1.67,1.67,-538.0688274546114
9182,2024-04-09,15,33.23,33.23,-94.05240015360982
9183,2024-04-09,16,33.23,33.23,-112.55541556878308
9184,2024-04-09,17,5.0,5.0,-168.06569708333333
9185,2024-04-09,18,18.0,18.0,-82.97441593567251
9186,2024-04-09,19,30.726483403309995,30.726483403309995,-48.860502123023174
9187,2024-04-09,20,-20.0,-20.0,-103.81474146556059
9188,2024-04-09,21,74.9,74.9,34.152166666666666
9189,2024-04-09,22,27.41,27.41,-28.744824561403508
9190,2024-04-09,23,20.12,20.12,-16.094333333333335
9191,2024-04-09,24,-10.0,-10.0,-42.95666666666666
9192,2024-04-09,25,-10.0,-10.0,-207.29916666666668
9193,2024-04-09,26,0.0,0.0,-258.6457282913165
9194,2024-04-09,27,-7.358266666666666,-7.358266666666666,-337.2465253306878
9195,2024-04-09,28,0.84,0.84,-658.2716666666666
9196,2024-04-09,29,-5.47,-5.47,-339.83978355006104
9197,2024-04-09,30,-5.47,-5.47,-461.53515262515265
9198,2024-04-09,31,-13.114222222222223,-13.114222222222223,-597.4016402160494
9199,2024-04-09,32,-7.88,-7.88,-631.4150333371506
9200,2024-04-09,33,0.0,0.0,-670.5477894973336
9201,2024-04-09,34,0.0,0.0,-507.7233015873016
9202,2024-04-09,35,21.33,21.33,-251.03582804232803
9203,2024-04-09,36,31.37,31.37,-175.28558937198068
9204,2024-04-09,37,14.28,14.28,-124.9121425120773
9205,2024-04-09,38,14.28,14.28,-97.50079166666667
9206,2024-04-09,39,37.29,37.29,-140.13039697916668
9207,2024-04-09,40,35.84,35.84,-209.3127513080838
9208,2024-04-09,41,35.39,35.39,-149.40766087128415
9209,2024-04-09,42,80.20083333333334,80.20083333333334,23.963333333333335
9210,2024-04-09,43,86.5,86.5,227.11002460378123
9211,2024-04-09,44,85.0,85.0,244.81898383041238
9212,2024-04-09,45,85.0,85.0,563.1950743245271
9213,2024-04-09,46,12.66,12.66,-181.8886405221992
9214,2024-04-09,47,7.0,7.0,-356.23
9215,2024-04-09,48,13.72,13.72,-161.24230527777777
9216,2024-04-10,1,5.02,5.02,-172.46805055555555
9217,2024-04-10,2,5.39,5.39,-140.9690814005602
9218,2024-04-10,3,6.62,6.62,-71.85781256613757
9219,2024-04-10,4,75.0,75.0,197.176716996892
9220,2024-04-10,5,75.0,75.0,166.68493313552187
9221,2024-04-10,6,35.6,35.6,101.69887820512821
9222,2024-04-10,7,21.1,21.1,-117.08692307692307
9223,2024-04-10,8,20.31,20.31,-171.08576923076924
9224,2024-04-10,9,33.54,33.54,-385.8730787037037
9225,2024-04-10,10,37.31428008333334,37.31428008333334,-176.59524435185185
9226,2024-04-10,11,89.0,89.0,350.0172380952381
9227,2024-04-10,12,87.07798194444445,87.07798194444445,81.99927432216906
9228,2024-04-10,13,96.35962222222223,96.35962222222223,655.51272754329
9229,2024-04-10,14,102.0,102.0,535.8171266955267
9230,2024-04-10,15,106.05,106.05,396.6135615079365
9231,2024-04-10,16,113.2,113.2,405.61565333333334
9232,2024-04-10,17,100.0,100.0,185.21843263227512
9233,2024-04-10,18,41.0,41.0,-31.049801587301587
9234,2024-04-10,19,41.0,41.0,-109.96215527777778
9235,2024-04-10,20,41.0,41.0,-16.62338462752525
9236,2024-04-10,21,41.0,41.0,-52.83372682539682
9237,2024-04-10,22,36.5,36.5,-221.02268337962963
9238,2024-04-10,23,71.5,71.5,11.570543194444445
9239,2024-04-10,24,79.0,79.0,434.0421174031223
9240,2024-04-10,25,79.0,79.0,295.4005785098825
9241,2024-04-10,26,29.75,29.75,-8.246759417989418
9242,2024-04-10,27,15.0,15.0,-143.2546620971621
9243,2024-04-10,28,0.0,0.0,-491.17345238095237
9244,2024-04-10,29,0.0,0.0,-243.4974171362434
9245,2024-04-10,30,10.5,10.5,-45.57227927891553
9246,2024-04-10,31,74.0,74.0,157.52135726026265
9247,2024-04-10,32,83.0,83.0,145.3123611111111
9248,2024-04-10,33,83.95,83.95,32.16318337285867
9249,2024-04-10,34,86.95,86.95,75.81492479497355
9250,2024-04-10,35,24.0,24.0,-67.16793831168832
9251,2024-04-10,36,10.51,10.51,-117.34861111111111
9252,2024-04-10,37,35.0,35.0,-57.7207325
9253,2024-04-10,38,30.019938888888888,30.019938888888888,-88.34227972787468
9254,2024-04-10,39,29.75,29.75,-24.84148081297471
9255,2024-04-10,40,29.71,29.71,-108.97739093194444
9256,2024-04-10,41,83.4,83.4,200.16550464285714
9257,2024-04-10,42,29.71,29.71,-34.1262765730256
9258,2024-04-10,43,79.0,79.0,103.92918108008904
9259,2024-04-10,44,-25.11,-25.11,-285.78028152979067
9260,2024-04-10,45,78.0,78.0,113.56049689814814
9261,2024-04-10,46,29.71,29.71,-1.1580430701802047
9262,2024-04-10,47,73.0,73.0,15.766736805555556
9263,2024-04-10,48,-25.11,-25.11,-63.294113756613754
9264,2024-04-11,1,-1.58,-1.58,-28.407616633597883
9265,2024-04-11,2,-1.58,-1.58,-54.732740178571426
9266,2024-04-11,3,-2.41,-2.41,-95.49456746031746
9267,2024-04-11,4,-2.21,-2.21,-88.78115942028985
9268,2024-04-11,5,-2.41,-2.41,-240.49583877470357
9269,2024-04-11,6,-2.41,-2.41,-211.8
9270,2024-04-11,7,-1.66,-1.66,-42.13428255456349
9271,2024-04-11,8,-2.4101333333333335,-2.4101333333333335,-77.28333333333333
9272,2024-04-11,9,-25.11,-25.11,-221.75416666666666
9273,2024-04-11,10,-25.11,-25.11,-388.225
9274,2024-04-11,11,-25.11,-25.11,-353.3644047619048
9275,2024-04-11,12,75.0,75.0,153.84125066137565
9276,2024-04-11,13,85.0,85.0,87.62233929441473
9277,2024-04-11,14,85.0,85.0,176.20685938623367
9278,2024-04-11,15,85.8,85.8,476.6455119715957
9279,2024-04-11,16,85.8,85.8,605.193884147452
9280,2024-04-11,17,78.0,78.0,72.60737969246031
9281,2024-04-11,18,79.0,79.0,212.13245247155885
9282,2024-04-11,19,85.8,85.8,695.3298226933425
9283,2024-04-11,20,85.8,85.8,464.3390452579365
9284,2024-04-11,21,84.0,84.0,189.6338888888889
9285,2024-04-11,22,79.0,79.0,44.28595016233766
9286,2024-04-11,23,44.66831773186728,44.66831773186728,-57.23587273809524
9287,2024-04-11,24,75.0,75.0,58.10576388888889
9288,2024-04-11,25,79.0,79.0,49.66551222222222
9289,2024-04-11,26,5.0,5.0,-217.65673611111112
9290,2024-04-11,27,-13.539270833333333,-13.539270833333333,-309.6465486111111
9291,2024-04-11,28,-13.75,-13.75,-394.92156020833335
9292,2024-04-11,29,-13.5,-13.5,-233.2880584767025
9293,2024-04-11,30,-13.5,-13.5,-316.7589410559057
9294,2024-04-11,31,79.0,79.0,67.2881776094276
9295,2024-04-11,32,79.0,79.0,62.10427933177933
9296,2024-04-11,33,6.0,6.0,-192.16429008029533
9297,2024-04-11,34,32.5,32.5,-103.61021920570917
9298,2024-04-11,35,90.0,90.0,114.31116498506836
9299,2024-04-11,36,91.0,91.0,341.764929003268
9300,2024-04-11,37,90.0,90.0,157.1761111111111
9301,2024-04-11,38,91.0,91.0,230.78569444444443
9302,2024-04-11,39,93.87,93.87,551.4152912922627
9303,2024-04-11,40,93.87,93.87,476.1913425034174
9304,2024-04-11,41,94.9,94.9,483.85555555555555
9305,2024-04-11,42,94.9,94.9,380.6347625
9306,2024-04-11,43,84.0,84.0,311.23671444444443
9307,2024-04-11,44,86.5,86.5,369.1329016445288
9308,2024-04-11,45,84.0,84.0,435.5424840767974
9309,2024-04-11,46,79.9,79.9,220.14544262737493
9310,2024-04-11,47,20.02,20.02,-31.158449583333333
9311,2024-04-11,48,14.77,14.77,-259.7634934722222
9312,2024-04-12,1,5.06,5.06,-177.87501984126985
9313,2024-04-12,2,-18.75,-18.75,-396.21637239583333
9314,2024-04-12,3,-18.75,-18.75,-486.90277777777777
9315,2024-04-12,4,-18.75,-18.75,-582.0981887037037
9316,2024-04-12,5,-18.75,-18.75,-333.5462871085859
9317,2024-04-12,6,1.04,1.04,-268.2112530555556
9318,2024-04-12,7,-18.75,-18.75,-295.0249338024775
9319,2024-04-12,8,5.34,5.34,-246.16555805555555
9320,2024-04-12,9,12.43,12.43,-83.25833333333334
9321,2024-04-12,10,8.09,8.09,-247.3425
9322,2024-04-12,11,-18.75,-18.75,-709.1042490410053
9323,2024-04-12,12,-18.75,-18.75,-484.20517195767195
9324,2024-04-12,13,83.0,83.0,237.82226609457672
9325,2024-04-12,14,89.0,89.0,428.1961647064394
9326,2024-04-12,15,83.0,83.0,162.40354733194584
9327,2024-04-12,16,83.0,83.0,212.37394823232324
9328,2024-04-12,17,12.43,12.43,-6.980901980113002
9329,2024-04-12,18,83.0,83.0,239.18763386446886
9330,2024-04-12,19,83.0,83.0,36.87658919172779
9331,2024-04-12,20,1.0,1.0,-239.72957023079903
9332,2024-04-12,21,-18.75,-18.75,-418.8028912733615
9333,2024-04-12,22,-10.0,-10.0,-390.85680991872476
9334,2024-04-12,23,-18.75,-18.75,-242.7175999966931
9335,2024-04-12,24,-18.75,-18.75,-371.10609072112754
9336,2024-04-12,25,-18.75,-18.75,-534.8704756638888
9337,2024-04-12,26,-18.75,-18.75,-563.4213591612594
9338,2024-04-12,27,-3.7,-3.7,-330.5384258531746
9339,2024-04-12,28,46.16,46.16,-439.71356972309246
9340,2024-04-12,29,6.0,6.0,-194.2883889655958
9341,2024-04-12,30,-10.0,-10.0,-563.8888519913024
9342,2024-04-12,31,-10.0,-10.0,-700.812970959138
9343,2024-04-12,32,-18.75,-18.75,-361.1284985515873
9344,2024-04-12,33,-20.06,-20.06,-630.4623951806851
9345,2024-04-12,34,-18.75,-18.75,-272.9569517383513
9346,2024-04-12,35,31.35,31.35,-35.688593686868685
9347,2024-04-12,36,66.01,66.01,87.62807582892417
9348,2024-04-12,37,66.0,66.0,64.23286817910521
9349,2024-04-12,38,91.6,91.6,206.41885898273839
9350,2024-04-12,39,92.0,92.0,482.8020911111111
9351,2024-04-12,40,92.0,92.0,302.6300184759556
9352,2024-04-12,41,65.0,65.0,3.8967257673161813
9353,2024-04-12,42,55.76,55.76,-312.1180380102716
9354,2024-04-12,43,-19.0,-19.0,-636.3693209923274
9355,2024-04-12,44,-20.0,-20.0,-795.108307233702
9356,2024-04-12,45,-18.75,-18.75,-507.7449190450254
9357,2024-04-12,46,-18.75,-18.75,-272.06030243230623
9358,2024-04-12,47,-18.75,-18.75,-249.39563925925927
9359,2024-04-12,48,8.96,8.96,-139.36128562389771
9360,2024-04-13,1,30.0,30.0,-25.871812169312168
9361,2024-04-13,2,-18.75,-18.75,-163.81250416666666
9362,2024-04-13,3,-18.75,-18.75,-341.31111111111113
9363,2024-04-13,4,-18.75,-18.75,-386.06805555555553
9364,2024-04-13,5,-18.75,-18.75,-215.85833333333332
9365,2024-04-13,6,-2.06,-2.06,-41.41166666666667
9366,2024-04-13,7,76.59905397477266,76.59905397477266,46.045
9367,2024-04-13,8,90.0,90.0,51.3366275
9368,2024-04-13,9,-2.06,-2.06,-20.73777777777778
9369,2024-04-13,10,24.01,24.01,3.363888888888889
9370,2024-04-13,11,-18.75,-18.75,-524.125
9371,2024-04-13,12,-18.75,-18.75,-596.6966666666667
9372,2024-04-13,13,-18.75,-18.75,-597.8877440586419
9373,2024-04-13,14,-18.75,-18.75,-638.2666645833333
9374,2024-04-13,15,-18.75,-18.75,-784.058
9375,2024-04-13,16,-18.75,-18.75,-477.4865086537894
9376,2024-04-13,17,7.52,7.52,-44.49024998087601
9377,2024-04-13,18,-18.75,-18.75,-379.3534401453022
9378,2024-04-13,19,-2.95,-2.95,-116.1627147017797
9379,2024-04-13,20,-5.99,-5.99,-114.2910834957265
9380,2024-04-13,21,98.0,98.0,274.24364316239314
9381,2024-04-13,22,-18.75,-18.75,-101.82530879633012
9382,2024-04-13,23,-18.75,-18.75,-355.9846981223893
9383,2024-04-13,24,-26.7,-26.7,-715.7227991013071
9384,2024-04-13,25,-31.0,-31.0,-633.6317764725574
9385,2024-04-13,26,-71.5,-71.5,-742.1038814241623
9386,2024-04-13,27,-63.77,-63.77,-659.745912037037
9387,2024-04-13,28,-84.52,-84.52,-989.26911708416
9388,2024-04-13,29,-52.48,-52.48,-999.5582278244631
9389,2024-04-13,30,-86.34,-86.34,-1485.3988621226267
9390,2024-04-13,31,-18.75,-18.75,-284.65288624338626
9391,2024-04-13,32,-18.75,-18.75,-434.7291666666667
9392,2024-04-13,33,-18.75,-18.75,-368.41198972222224
9393,2024-04-13,34,7.03,7.03,124.58339371980676
9394,2024-04-13,35,6.92,6.92,3.6655477081711503
9395,2024-04-13,36,9.0,9.0,95.43244005952381
9396,2024-04-13,37,0.0,0.0,-511.9328888888889
9397,2024-04-13,38,11.62,11.62,-382.87447229184073
9398,2024-04-13,39,37.6,37.6,207.99957111733582
9399,2024-04-13,40,37.0,37.0,146.0428549206349
9400,2024-04-13,41,38.0,38.0,344.8633998412698
9401,2024-04-13,42,39.0,39.0,468.5757360930736
9402,2024-04-13,43,6.4,6.4,-19.94813758116883
9403,2024-04-13,44,-2.06,-2.06,-34.08003383768561
9404,2024-04-13,45,-18.75,-18.75,-136.8860480675526
9405,2024-04-13,46,-18.75,-18.75,-221.4961805882353
9406,2024-04-13,47,96.25482774064172,96.25482774064172,105.55064143642305
9407,2024-04-13,48,100.0,100.0,282.0475325237886
9408,2024-04-14,1,98.0,98.0,211.61081845238095
9409,2024-04-14,2,98.0,98.0,38.772420634920636
9410,2024-04-14,3,-18.75,-18.75,-475.720753968254
9411,2024-04-14,4,-18.75,-18.75,-434.2
9412,2024-04-14,5,-18.75,-18.75,-454.84568642156864
9413,2024-04-14,6,0.0,0.0,-203.9420511111111
9414,2024-04-14,7,1.66,1.66,-87.92689484126984
9415,2024-04-14,8,2.43,2.43,-72.14527777777778
9416,2024-04-14,9,2.46,2.46,-347.914844973545
9417,2024-04-14,10,1.9904,1.9904,-356.0026984126984
9418,2024-04-14,11,4.15010101010101,4.15010101010101,-508.9034126984127
9419,2024-04-14,12,4.15010101010101,4.15010101010101,-504.4161507936508
9420,2024-04-14,13,3.42,3.42,-655.09
9421,2024-04-14,14,4.39,4.39,-401.01398466931215
9422,2024-04-14,15,-1.14,-1.14,-755.0430846560846
9423,2024-04-14,16,1.67,1.67,-219.8406711111111
9424,2024-04-14,17,-5.48,-5.48,-160.42194444444445
9425,2024-04-14,18,-7.51,-7.51,-263.3902777777778
9426,2024-04-14,19,-10.0,-10.0,-370.65972222222223
9427,2024-04-14,20,-11.48,-11.48,-529.5064391666667
9428,2024-04-14,21,-20.0,-20.0,-922.1047222222222
9429,2024-04-14,22,-23.54,-23.54,-1179.9881744444444
9430,2024-04-14,23,-37.48,-37.48,-1014.3981071428572
9431,2024-04-14,24,-37.25,-37.25,-896.5106295238095
9432,2024-04-14,25,-59.0,-59.0,-1077.473888888889
9433,2024-04-14,26,-59.5704,-59.5704,-1188.3223152777778
9434,2024-04-14,27,-65.78,-65.78,-998.4111111111112
9435,2024-04-14,28,-68.0,-68.0,-977.801
9436,2024-04-14,29,-63.8,-63.8,-1040.4893662267082
9437,2024-04-14,30,-85.0,-85.0,-1255.9537222222223
9438,2024-04-14,31,-18.75,-18.75,-605.5700793650793
9439,2024-04-14,32,-18.75,-18.75,-268.4860098611111
9440,2024-04-14,33,-20.0,-20.0,-128.68583473229896
9441,2024-04-14,34,84.0,84.0,310.41438534391534
9442,2024-04-14,35,89.0,89.0,267.67536176820414
9443,2024-04-14,36,102.0,102.0,322.6672585380117
9444,2024-04-14,37,77.22,77.22,50.21321861111111
9445,2024-04-14,38,77.22,77.22,61.17433666666667
9446,2024-04-14,39,10.0,10.0,-94.19109343101343
9447,2024-04-14,40,50.1,50.1,-131.1201350925926
9448,2024-04-14,41,94.65,94.65,118.54333333333334
9449,2024-04-14,42,96.7,96.7,188.61046296296297
9450,2024-04-14,43,94.0,94.0,284.3126168981481
9451,2024-04-14,44,34.08,34.08,-84.11549141089816
9452,2024-04-14,45,6.94,6.94,-361.55641578042327
9453,2024-04-14,46,-18.75,-18.75,-611.863148941799
9454,2024-04-14,47,-2.49,-2.49,-304.61358333333334
9455,2024-04-14,48,-7.52,-7.52,-384.22679318070817
9456,2024-04-15,1,-6.99,-6.99,-189.2163107584198
9457,2024-04-15,2,-10.0,-10.0,-254.7726058201058
9458,2024-04-15,3,-9.6,-9.6,-415.64033803819444
9459,2024-04-15,4,-2.48,-2.48,-184.96420634920634
9460,2024-04-15,5,-4.14,-4.14,-266.48050595238095
9461,2024-04-15,6,8.98,8.98,-15.498125
9462,2024-04-15,7,98.0,98.0,38.99139950396825
9463,2024-04-15,8,100.0,100.0,282.62555555555554
9464,2024-04-15,9,98.0,98.0,248.97694444444446
9465,2024-04-15,10,-1.66,-1.66,-73.96959044011544
9466,2024-04-15,11,-2.49,-2.49,-222.9587436868687
9467,2024-04-15,12,-5.39,-5.39,-320.6113888888889
9468,2024-04-15,13,1.66,1.66,-360.4947142857143
9469,2024-04-15,14,4.21,4.21,-159.01763131313132
9470,2024-04-15,15,99.0,99.0,173.2972796184063
9471,2024-04-15,16,104.0,104.0,583.5800396825397
9472,2024-04-15,17,98.0,98.0,309.12283378968255
9473,2024-04-15,18,98.0,98.0,210.37191247835497
9474,2024-04-15,19,99.0,99.0,440.73823478632477
9475,2024-04-15,20,59.0,59.0,-13.966621036324787
9476,2024-04-15,21,-18.75,-18.75,-135.80006944444443
9477,2024-04-15,22,-18.75,-18.75,-188.66527888888888
9478,2024-04-15,23,-18.75,-18.75,-183.83325757575759
9479,2024-04-15,24,-18.75,-18.75,-548.0227831944444
9480,2024-04-15,25,-19.25,-19.25,-567.6083333333333
9481,2024-04-15,26,-18.75,-18.75,-609.3083333333333
9482,2024-04-15,27,-18.75,-18.75,-207.08395833333333
9483,2024-04-15,28,-18.75,-18.75,-286.1166666666667
9484,2024-04-15,29,-30.0,-30.0,-481.27866666666665
9485,2024-04-15,30,-30.0,-30.0,-618.5233333333333
9486,2024-04-15,31,-21.19,-21.19,-374.63057583333335
9487,2024-04-15,32,-4.58,-4.58,-94.32881944444445
9488,2024-04-15,33,-8.04,-8.04,-369.4320138888889
9489,2024-04-15,34,25.96,25.96,-303.25410652777776
9490,2024-04-15,35,32.0,32.0,-184.41252160493826
9491,2024-04-15,36,32.0,32.0,-437.84210265873014
9492,2024-04-15,37,8.069444444444445,8.069444444444445,-230.75008388689855
9493,2024-04-15,38,0.0,0.0,-74.19800522204807
9494,2024-04-15,39,31.36,31.36,-373.1413047138047
9495,2024-04-15,40,29.29,29.29,-192.64462962962963
9496,2024-04-15,41,35.13,35.13,-88.90008281400966
9497,2024-04-15,42,30.4,30.4,-108.4501923611111
9498,2024-04-15,43,26.61,26.61,-178.09582677248676
9499,2024-04-15,44,13.99,13.99,-547.292776588319
9500,2024-04-15,45,0.14,0.14,-466.5974998611111
9501,2024-04-15,46,-85.0,-85.0,-815.1670405620769
9502,2024-04-15,47,-3.68,-3.68,-185.52587191161615
9503,2024-04-15,48,71.0,71.0,33.11138888888889
9504,2024-04-16,1,13.0,13.0,-2.649847333333333
9505,2024-04-16,2,60.0,60.0,44.922306645622896
9506,2024-04-16,3,-3.31,-3.31,-138.4213486111111
9507,2024-04-16,4,-3.31,-3.31,-111.41260683760684
9508,2024-04-16,5,-2.51,-2.51,-430.12976316239315
9509,2024-04-16,6,-18.75,-18.75,-607.5341263293651
9510,2024-04-16,7,-18.75,-18.75,-879.6211904761905
9511,2024-04-16,8,-18.75,-18.75,-775.3511293055556
9512,2024-04-16,9,-3.4,-3.4,-292.3156303571429
9513,2024-04-16,10,-4.06,-4.06,-445.2653920486111
9514,2024-04-16,11,-18.75,-18.75,-853.1456471212122
9515,2024-04-16,12,-5.76,-5.76,-551.3730399646464
9516,2024-04-16,13,-18.75,-18.75,-174.31313131313132
9517,2024-04-16,14,97.38055555555556,97.38055555555556,137.18251689980158
9518,2024-04-16,15,98.0,98.0,461.66187437330245
9519,2024-04-16,16,98.5,98.5,534.6401180092593
9520,2024-04-16,17,109.9,109.9,694.9
9521,2024-04-16,18,98.5,98.5,449.87477015873014
9522,2024-04-16,19,76.4,76.4,-163.99902916666667
9523,2024-04-16,20,68.76,68.76,-93.60651851851851
9524,2024-04-16,21,85.0,85.0,56.4380753968254
9525,2024-04-16,22,85.0,85.0,90.85
9526,2024-04-16,23,85.0,85.0,281.8
9527,2024-04-16,24,90.0,90.0,501.6375
9528,2024-04-16,25,100.0,100.0,558.4605577777778
9529,2024-04-16,26,102.0,102.0,598.2289550264551
9530,2024-04-16,27,114.5,114.5,479.73333333333335
9531,2024-04-16,28,100.0,100.0,223.44093434343435
9532,2024-04-16,29,85.0,85.0,1.1471175992063491
